-5,0
-4.996336996,0.000761909
-4.992673993,0.001526716
-4.989010989,0.002294432
-4.985347985,0.003065068
-4.981684982,0.003838635
-4.978021978,0.004615144
-4.974358974,0.005394606
-4.970695971,0.006177033
-4.967032967,0.006962436
-4.963369963,0.007750826
-4.95970696,0.008542214
-4.956043956,0.009336613
-4.952380952,0.010134033
-4.948717949,0.010934486
-4.945054945,0.011737983
-4.941391941,0.012544536
-4.937728938,0.013354157
-4.934065934,0.014166857
-4.93040293,0.014982649
-4.926739927,0.015801543
-4.923076923,0.016623551
-4.919413919,0.017448686
-4.915750916,0.01827696
-4.912087912,0.019108383
-4.908424908,0.019942969
-4.904761905,0.020780729
-4.901098901,0.021621675
-4.897435897,0.02246582
-4.893772894,0.023313176
-4.89010989,0.024163754
-4.886446886,0.025017567
-4.882783883,0.025874628
-4.879120879,0.026734948
-4.875457875,0.027598541
-4.871794872,0.028465418
-4.868131868,0.029335592
-4.864468864,0.030209076
-4.860805861,0.031085882
-4.857142857,0.031966023
-4.853479853,0.032849511
-4.84981685,0.03373636
-4.846153846,0.034626582
-4.842490842,0.035520189
-4.838827839,0.036417195
-4.835164835,0.037317613
-4.831501832,0.038221456
-4.827838828,0.039128736
-4.824175824,0.040039467
-4.820512821,0.040953662
-4.816849817,0.041871334
-4.813186813,0.042792496
-4.80952381,0.043717162
-4.805860806,0.044645344
-4.802197802,0.045577057
-4.798534799,0.046512313
-4.794871795,0.047451127
-4.791208791,0.048393511
-4.787545788,0.04933948
-4.783882784,0.050289046
-4.78021978,0.051242224
-4.776556777,0.052199027
-4.772893773,0.05315947
-4.769230769,0.054123565
-4.765567766,0.055091327
-4.761904762,0.05606277
-4.758241758,0.057037908
-4.754578755,0.058016754
-4.750915751,0.058999324
-4.747252747,0.05998563
-4.743589744,0.060975688
-4.73992674,0.061969512
-4.736263736,0.062967115
-4.732600733,0.063968513
-4.728937729,0.064973719
-4.725274725,0.065982748
-4.721611722,0.066995616
-4.717948718,0.068012335
-4.714285714,0.069032922
-4.710622711,0.07005739
-4.706959707,0.071085755
-4.703296703,0.072118031
-4.6996337,0.073154233
-4.695970696,0.074194376
-4.692307692,0.075238475
-4.688644689,0.076286545
-4.684981685,0.077338602
-4.681318681,0.07839466
-4.677655678,0.079454735
-4.673992674,0.080518841
-4.67032967,0.081586995
-4.666666667,0.082659211
-4.663003663,0.083735505
-4.659340659,0.084815893
-4.655677656,0.08590039
-4.652014652,0.086989012
-4.648351648,0.088081774
-4.644688645,0.089178692
-4.641025641,0.090279783
-4.637362637,0.091385061
-4.633699634,0.092494543
-4.63003663,0.093608245
-4.626373626,0.094726183
-4.622710623,0.095848373
-4.619047619,0.09697483
-4.615384615,0.098105573
-4.611721612,0.099240615
-4.608058608,0.100379975
-4.604395604,0.101523668
-4.600732601,0.102671712
-4.597069597,0.103824121
-4.593406593,0.104980914
-4.58974359,0.106142106
-4.586080586,0.107307715
-4.582417582,0.108477757
-4.578754579,0.10965225
-4.575091575,0.110831209
-4.571428571,0.112014652
-4.567765568,0.113202597
-4.564102564,0.11439506
-4.56043956,0.115592058
-4.556776557,0.116793608
-4.553113553,0.117999729
-4.549450549,0.119210437
-4.545787546,0.12042575
-4.542124542,0.121645685
-4.538461538,0.12287026
-4.534798535,0.124099493
-4.531135531,0.1253334
-4.527472527,0.126572001
-4.523809524,0.127815313
-4.52014652,0.129063354
-4.516483516,0.130316141
-4.512820513,0.131573693
-4.509157509,0.132836028
-4.505494505,0.134103164
-4.501831502,0.13537512
-4.498168498,0.136651913
-4.494505495,0.137933563
-4.490842491,0.139220087
-4.487179487,0.140511504
-4.483516484,0.141807834
-4.47985348,0.143109093
-4.476190476,0.144415302
-4.472527473,0.145726478
-4.468864469,0.147042642
-4.465201465,0.148363812
-4.461538462,0.149690006
-4.457875458,0.151021245
-4.454212454,0.152357546
-4.450549451,0.15369893
-4.446886447,0.155045416
-4.443223443,0.156397024
-4.43956044,0.157753772
-4.435897436,0.15911568
-4.432234432,0.160482768
-4.428571429,0.161855055
-4.424908425,0.163232562
-4.421245421,0.164615308
-4.417582418,0.166003313
-4.413919414,0.167396598
-4.41025641,0.168795181
-4.406593407,0.170199084
-4.402930403,0.171608327
-4.399267399,0.173022929
-4.395604396,0.174442912
-4.391941392,0.175868295
-4.388278388,0.1772991
-4.384615385,0.178735346
-4.380952381,0.180177056
-4.377289377,0.181624248
-4.373626374,0.183076945
-4.36996337,0.184535167
-4.366300366,0.185998935
-4.362637363,0.187468271
-4.358974359,0.188943195
-4.355311355,0.190423728
-4.351648352,0.191909893
-4.347985348,0.19340171
-4.344322344,0.194899201
-4.340659341,0.196402388
-4.336996337,0.197911292
-4.333333333,0.199425935
-4.32967033,0.200946338
-4.326007326,0.202472524
-4.322344322,0.204004515
-4.318681319,0.205542333
-4.315018315,0.207086
-4.311355311,0.208635537
-4.307692308,0.210190969
-4.304029304,0.211752316
-4.3003663,0.213319601
-4.296703297,0.214892848
-4.293040293,0.216472078
-4.289377289,0.218057315
-4.285714286,0.219648581
-4.282051282,0.221245899
-4.278388278,0.222849292
-4.274725275,0.224458784
-4.271062271,0.226074397
-4.267399267,0.227696155
-4.263736264,0.229324082
-4.26007326,0.230958199
-4.256410256,0.232598532
-4.252747253,0.234245104
-4.249084249,0.235897939
-4.245421245,0.23755706
-4.241758242,0.239222491
-4.238095238,0.240894256
-4.234432234,0.24257238
-4.230769231,0.244256886
-4.227106227,0.245947799
-4.223443223,0.247645143
-4.21978022,0.249348943
-4.216117216,0.251059224
-4.212454212,0.252776009
-4.208791209,0.254499323
-4.205128205,0.256229192
-4.201465201,0.257965641
-4.197802198,0.259708694
-4.194139194,0.261458376
-4.19047619,0.263214713
-4.186813187,0.26497773
-4.183150183,0.266747453
-4.179487179,0.268523906
-4.175824176,0.270307116
-4.172161172,0.272097108
-4.168498168,0.273893909
-4.164835165,0.275697543
-4.161172161,0.277508037
-4.157509158,0.279325417
-4.153846154,0.28114971
-4.15018315,0.282980941
-4.146520147,0.284819136
-4.142857143,0.286664323
-4.139194139,0.288516529
-4.135531136,0.290375778
-4.131868132,0.2922421
-4.128205128,0.294115519
-4.124542125,0.295996064
-4.120879121,0.297883761
-4.117216117,0.299778638
-4.113553114,0.301680722
-4.10989011,0.30359004
-4.106227106,0.305506621
-4.102564103,0.30743049
-4.098901099,0.309361677
-4.095238095,0.311300209
-4.091575092,0.313246114
-4.087912088,0.31519942
-4.084249084,0.317160155
-4.080586081,0.319128348
-4.076923077,0.321104026
-4.073260073,0.323087219
-4.06959707,0.325077954
-4.065934066,0.327076262
-4.062271062,0.329082169
-4.058608059,0.331095706
-4.054945055,0.333116901
-4.051282051,0.335145783
-4.047619048,0.337182382
-4.043956044,0.339226727
-4.04029304,0.341278847
-4.036630037,0.343338772
-4.032967033,0.345406532
-4.029304029,0.347482157
-4.025641026,0.349565676
-4.021978022,0.351657119
-4.018315018,0.353756517
-4.014652015,0.3558639
-4.010989011,0.357979298
-4.007326007,0.360102742
-4.003663004,0.362234262
-4,0.364373889
-3.996336996,0.366521654
-3.992673993,0.368677587
-3.989010989,0.370841721
-3.985347985,0.373014085
-3.981684982,0.375194712
-3.978021978,0.377383632
-3.974358974,0.379580878
-3.970695971,0.381786481
-3.967032967,0.384000473
-3.963369963,0.386222885
-3.95970696,0.38845375
-3.956043956,0.3906931
-3.952380952,0.392940967
-3.948717949,0.395197383
-3.945054945,0.397462382
-3.941391941,0.399735995
-3.937728938,0.402018256
-3.934065934,0.404309197
-3.93040293,0.406608851
-3.926739927,0.408917252
-3.923076923,0.411234432
-3.919413919,0.413560426
-3.915750916,0.415895266
-3.912087912,0.418238987
-3.908424908,0.420591622
-3.904761905,0.422953204
-3.901098901,0.425323769
-3.897435897,0.42770335
-3.893772894,0.430091981
-3.89010989,0.432489698
-3.886446886,0.434896533
-3.882783883,0.437312523
-3.879120879,0.439737702
-3.875457875,0.442172105
-3.871794872,0.444615766
-3.868131868,0.447068722
-3.864468864,0.449531007
-3.860805861,0.452002658
-3.857142857,0.454483709
-3.853479853,0.456974196
-3.84981685,0.459474156
-3.846153846,0.461983624
-3.842490842,0.464502637
-3.838827839,0.46703123
-3.835164835,0.469569441
-3.831501832,0.472117305
-3.827838828,0.47467486
-3.824175824,0.477242142
-3.820512821,0.479819189
-3.816849817,0.482406037
-3.813186813,0.485002724
-3.80952381,0.487609287
-3.805860806,0.490225764
-3.802197802,0.492852193
-3.798534799,0.49548861
-3.794871795,0.498135055
-3.791208791,0.500791566
-3.787545788,0.50345818
-3.783882784,0.506134937
-3.78021978,0.508821874
-3.776556777,0.51151903
-3.772893773,0.514226445
-3.769230769,0.516944158
-3.765567766,0.519672207
-3.761904762,0.522410631
-3.758241758,0.525159471
-3.754578755,0.527918766
-3.750915751,0.530688556
-3.747252747,0.53346888
-3.743589744,0.536259779
-3.73992674,0.539061292
-3.736263736,0.541873461
-3.732600733,0.544696326
-3.728937729,0.547529927
-3.725274725,0.550374305
